City mpg,Classification,Driveline,Fuel Type,Highway mpg,Horsepower,Hybrid,ID,Make,Model Year,Year
20,Automatic transmission,Front-wheel drive,Gasoline,29,173,FALSE,2010 Chrysler Sebring LX Convertible,Chrysler,2010 Chrysler Sebring Convertible,2010
13,Automatic transmission,Front-wheel drive,E85,19,186,FALSE,2010 Chrysler Sebring Touring Convertible,Chrysler,2010 Chrysler Sebring Convertible,2010
16,Automatic transmission,Front-wheel drive,Gasoline,27,235,FALSE,2010 Chrysler Sebring Limited Convertible,Chrysler,2010 Chrysler Sebring Convertible,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,375,FALSE,2010 Land Rover Range Rover Sport HSE,Land Rover,2010 Land Rover Range Rover Sport,2010
12,Automatic transmission,Four-wheel drive,Gasoline,17,510,FALSE,2010 Land Rover Range Rover Sport Supercharged,Land Rover,2010 Land Rover Range Rover Sport,2010
21,Automatic transmission,Front-wheel drive,Gasoline,30,173,FALSE,2010 Chrysler Sebring Touring Sedan,Chrysler,2010 Chrysler Sebring Sedan,2010
21,Automatic transmission,Front-wheel drive,Gasoline,30,173,FALSE,2010 Chrysler Sebring Limited Sedan,Chrysler,2010 Chrysler Sebring Sedan,2010
12,Automatic transmission,Four-wheel drive,Gasoline,17,510,FALSE,2011 Land Rover Range Rover Sport Autobiography,Land Rover,2011 Land Rover Range Rover Sport,2011
21,Manual transmission,Front-wheel drive,Gasoline,31,210,FALSE,2011 Saab 9-3 2.0T SportCombi,Saab,2011 Saab 9-3 SportCombi,2011
21,Manual transmission,Front-wheel drive,Gasoline,31,210,FALSE,2011 Saab 9-3 2.0T Aero SportCombi MT,Saab,2011 Saab 9-3 SportCombi,2011
17,Automatic transmission,All-wheel drive,Gasoline,27,210,FALSE,2011 Saab 9-3 2.0T SportCombi XWD,Saab,2011 Saab 9-3 SportCombi,2011
19,Automatic transmission,Front-wheel drive,Gasoline,28,210,FALSE,2011 Saab 9-3 2.0T SportCombi AT,Saab,2011 Saab 9-3 SportCombi,2011
19,Automatic transmission,Front-wheel drive,Gasoline,27,210,FALSE,2011 Saab 9-3 2.0T Aero SportCombi,Saab,2011 Saab 9-3 SportCombi,2011
20,Manual transmission,All-wheel drive,Gasoline,29,210,FALSE,2011 Saab 9-3 2.0T SportCombi XWD MT,Saab,2011 Saab 9-3 SportCombi,2011
23,Manual transmission,Front-wheel drive,Gasoline,31,180,FALSE,2012 Scion tC,Scion,2012 Scion tC,2012
23,Automatic transmission,Front-wheel drive,Gasoline,31,180,FALSE,2012 Scion tC AT,Scion,2012 Scion tC,2012
23,Manual transmission,Front-wheel drive,Gasoline,31,180,FALSE,2012 Scion tC 7.0,Scion,2012 Scion tC,2012
23,Automatic transmission,Front-wheel drive,Gasoline,31,180,FALSE,2012 Scion tC 7.0 AT,Scion,2012 Scion tC,2012
23,Manual transmission,Front-wheel drive,Gasoline,31,180,FALSE,2011 Scion tC,Scion,2011 Scion tC,2011
23,Automatic transmission,Front-wheel drive,Gasoline,31,180,FALSE,2011 Scion tC AT,Scion,2011 Scion tC,2011
20,Manual transmission,Front-wheel drive,Gasoline,27,161,FALSE,2010 Scion tC,Scion,2010 Scion tC,2010
21,Automatic transmission,Front-wheel drive,Gasoline,29,161,FALSE,2010 Scion tC AT,Scion,2010 Scion tC,2010
11,Manual transmission,Rear-wheel drive,Gasoline,17,470,FALSE,2011 Aston Martin DB9 Coup,Aston Martin,2011 Aston Martin DB9 Coup,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,20,470,FALSE,2011 Aston Martin DB9 Coup AT,Aston Martin,2011 Aston Martin DB9 Coup,2011
20,Manual transmission,Front-wheel drive,Gasoline,27,161,FALSE,2010 Scion tC 6.0,Scion,2010 Scion tC,2010
21,Automatic transmission,Front-wheel drive,Gasoline,29,161,FALSE,2010 Scion tC 6.0 AT,Scion,2010 Scion tC,2010
11,Manual transmission,Rear-wheel drive,Gasoline,17,470,FALSE,2010 Aston Martin DB9 Coup,Aston Martin,2010 Aston Martin DB9 Coup,2010
13,Automatic transmission,Rear-wheel drive,Gasoline,20,470,FALSE,2010 Aston Martin DB9 Coup AT,Aston Martin,2010 Aston Martin DB9 Coup,2010
20,Manual transmission,All-wheel drive,Gasoline,29,210,FALSE,2010 Saab 9-3 2.0T SportCombi XWD MT,Saab,2010 Saab 9-3 SportCombi,2010
19,Automatic transmission,Front-wheel drive,Gasoline,27,210,FALSE,2010 Saab 9-3 2.0T SportCombi AT,Saab,2010 Saab 9-3 SportCombi,2010
21,Manual transmission,Front-wheel drive,Gasoline,31,210,FALSE,2010 Saab 9-3 2.0T Aero SportCombi MT,Saab,2010 Saab 9-3 SportCombi,2010
17,Automatic transmission,All-wheel drive,Gasoline,27,210,FALSE,2010 Saab 9-3 2.0T SportCombi XWD,Saab,2010 Saab 9-3 SportCombi,2010
19,Automatic transmission,Front-wheel drive,Gasoline,27,210,FALSE,2010 Saab 9-3 2.0T Aero SportCombi,Saab,2010 Saab 9-3 SportCombi,2010
29,Manual transmission,Front-wheel drive,Gasoline,37,121,FALSE,2012 MINI Cooper Hardtop,MINI,2012 MINI Cooper Hardtop,2012
28,Automatic transmission,Front-wheel drive,Gasoline,36,121,FALSE,2012 MINI Cooper Hardtop AT,MINI,2012 MINI Cooper Hardtop,2012
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2012 MINI Cooper S Hardtop,MINI,2012 MINI Cooper Hardtop,2012
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2012 MINI Cooper S Hardtop AT,MINI,2012 MINI Cooper Hardtop,2012
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2012 MINI John Cooper Works Hardtop,MINI,2012 MINI Cooper Hardtop,2012
29,Manual transmission,Front-wheel drive,Gasoline,37,121,FALSE,2011 MINI Cooper Hardtop,MINI,2011 MINI Cooper Hardtop,2011
28,Automatic transmission,Front-wheel drive,Gasoline,36,121,FALSE,2011 MINI Cooper Hardtop AT,MINI,2011 MINI Cooper Hardtop,2011
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2011 MINI Cooper S Hardtop,MINI,2011 MINI Cooper Hardtop,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2011 MINI Cooper S Hardtop AT,MINI,2011 MINI Cooper Hardtop,2011
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2011 MINI John Cooper Works Hardtop,MINI,2011 MINI Cooper Hardtop,2011
28,Manual transmission,Front-wheel drive,Gasoline,37,118,FALSE,2010 MINI Cooper Hardtop,MINI,2010 MINI Cooper Hardtop,2010
25,Automatic transmission,Front-wheel drive,Gasoline,33,118,FALSE,2010 MINI Cooper Hardtop AT,MINI,2010 MINI Cooper Hardtop,2010
26,Manual transmission,Front-wheel drive,Gasoline,34,172,FALSE,2010 MINI Cooper S Hardtop,MINI,2010 MINI Cooper Hardtop,2010
24,Automatic transmission,Front-wheel drive,Gasoline,32,172,FALSE,2010 MINI Cooper S Hardtop AT,MINI,2010 MINI Cooper Hardtop,2010
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2010 MINI John Cooper Works Hardtop,MINI,2010 MINI Cooper Hardtop,2010
27,Manual transmission,Front-wheel drive,Gasoline,35,121,FALSE,2012 MINI Cooper Convertible,MINI,2012 MINI Cooper Convertible,2012
27,Automatic transmission,Front-wheel drive,Gasoline,35,121,FALSE,2012 MINI Cooper Convertible AT,MINI,2012 MINI Cooper Convertible,2012
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2012 MINI Cooper S Convertible,MINI,2012 MINI Cooper Convertible,2012
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2012 MINI Cooper S Convertible AT,MINI,2012 MINI Cooper Convertible,2012
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2012 MINI John Cooper Works Convertible,MINI,2012 MINI Cooper Convertible,2012
28,Manual transmission,Front-wheel drive,Gasoline,35,121,FALSE,2011 MINI Cooper Convertible,MINI,2011 MINI Cooper Convertible,2011
27,Automatic transmission,Front-wheel drive,Gasoline,36,121,FALSE,2011 MINI Cooper Convertible AT,MINI,2011 MINI Cooper Convertible,2011
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2011 MINI Cooper S Convertible,MINI,2011 MINI Cooper Convertible,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2011 MINI Cooper S Convertible AT,MINI,2011 MINI Cooper Convertible,2011
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2011 MINI John Cooper Works Convertible,MINI,2011 MINI Cooper Convertible,2011
28,Manual transmission,Front-wheel drive,Gasoline,36,118,FALSE,2010 MINI Cooper Convertible,MINI,2010 MINI Cooper Convertible,2010
25,Automatic transmission,Front-wheel drive,Gasoline,33,118,FALSE,2010 MINI Cooper Convertible AT,MINI,2010 MINI Cooper Convertible,2010
26,Manual transmission,Front-wheel drive,Gasoline,34,172,FALSE,2010 MINI Cooper S Convertible,MINI,2010 MINI Cooper Convertible,2010
24,Automatic transmission,Front-wheel drive,Gasoline,32,172,FALSE,2010 MINI Cooper S Convertible AT,MINI,2010 MINI Cooper Convertible,2010
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2010 MINI John Cooper Works Convertible,MINI,2010 MINI Cooper Convertible,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,23,385,FALSE,2011 Jaguar XJ,Jaguar,2011 Jaguar XJ,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,22,385,FALSE,2011 Jaguar XJL,Jaguar,2011 Jaguar XJ,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,470,FALSE,2011 Jaguar XJ Supercharged,Jaguar,2011 Jaguar XJ,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,470,FALSE,2011 Jaguar XJL Supercharged,Jaguar,2011 Jaguar XJ,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,510,FALSE,2011 Jaguar XJ Supersport,Jaguar,2011 Jaguar XJ,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,510,FALSE,2011 Jaguar XJL Supersport,Jaguar,2011 Jaguar XJ,2011
22,Automatic transmission,Front-wheel drive,Gasoline,33,169,FALSE,2012 Chevrolet Malibu 1LS,Chevrolet,2012 Chevrolet Malibu,2012
22,Automatic transmission,Front-wheel drive,Gasoline,33,169,FALSE,2012 Chevrolet Malibu 1LT,Chevrolet,2012 Chevrolet Malibu,2012
22,Automatic transmission,Front-wheel drive,Gasoline,33,169,FALSE,2012 Chevrolet Malibu 2LT,Chevrolet,2012 Chevrolet Malibu,2012
17,Automatic transmission,Front-wheel drive,Gasoline,26,252,FALSE,2012 Chevrolet Malibu 3LT,Chevrolet,2012 Chevrolet Malibu,2012
22,Automatic transmission,Front-wheel drive,Gasoline,33,169,FALSE,2012 Chevrolet Malibu 1LZ,Chevrolet,2012 Chevrolet Malibu,2012
17,Automatic transmission,Front-wheel drive,Gasoline,26,252,FALSE,2012 Chevrolet Malibu 2LZ,Chevrolet,2012 Chevrolet Malibu,2012
16,Automatic transmission,Front-wheel drive,Gasoline,27,235,FALSE,2010 Chrysler Sebring Limited Sedan 3.5L,Chrysler,2010 Chrysler Sebring Sedan,2010
27,Manual transmission,Front-wheel drive,Gasoline,35,121,FALSE,2012 MINI Cooper Clubman,MINI,2012 MINI Clubman,2012
27,Automatic transmission,Front-wheel drive,Gasoline,35,121,FALSE,2012 MINI Cooper Clubman AT,MINI,2012 MINI Clubman,2012
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2012 MINI Cooper S Clubman,MINI,2012 MINI Clubman,2012
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2012 MINI Cooper S Clubman AT,MINI,2012 MINI Clubman,2012
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2012 MINI John Cooper Works Clubman,MINI,2012 MINI Clubman,2012
11,Manual transmission,Rear-wheel drive,Gasoline,17,510,FALSE,2011 Aston Martin DBS Volante,Aston Martin,2011 Aston Martin DBS Volante,2011
12,Automatic transmission,Rear-wheel drive,Gasoline,18,510,FALSE,2011 Aston Martin DBS Volante AT,Aston Martin,2011 Aston Martin DBS Volante,2011
28,Manual transmission,Front-wheel drive,Gasoline,35,121,FALSE,2011 MINI Cooper Clubman,MINI,2011 MINI Clubman,2011
27,Automatic transmission,Front-wheel drive,Gasoline,36,121,FALSE,2011 MINI Cooper Clubman AT,MINI,2011 MINI Clubman,2011
27,Manual transmission,Front-wheel drive,Gasoline,35,181,FALSE,2011 MINI Cooper S Clubman,MINI,2011 MINI Clubman,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,181,FALSE,2011 MINI Cooper S Clubman AT,MINI,2011 MINI Clubman,2011
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2011 MINI John Cooper Works Clubman,MINI,2011 MINI Clubman,2011
28,Manual transmission,Front-wheel drive,Gasoline,36,118,FALSE,2010 MINI Cooper Clubman,MINI,2010 MINI Clubman,2010
25,Automatic transmission,Front-wheel drive,Gasoline,33,118,FALSE,2010 MINI Cooper Clubman AT,MINI,2010 MINI Clubman,2010
26,Manual transmission,Front-wheel drive,Gasoline,34,172,FALSE,2010 MINI Cooper S Clubman,MINI,2010 MINI Clubman,2010
24,Automatic transmission,Front-wheel drive,Gasoline,32,172,FALSE,2010 MINI Cooper S Clubman AT,MINI,2010 MINI Clubman,2010
25,Manual transmission,Front-wheel drive,Gasoline,33,208,FALSE,2010 MINI John Cooper Works Clubman,MINI,2010 MINI Clubman,2010
13,Automatic transmission,Rear-wheel drive,Gasoline,19,470,FALSE,2011 Aston Martin Rapide,Aston Martin,2011 Aston Martin Rapide,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,19,470,FALSE,2011 Aston Martin Rapide Luxe,Aston Martin,2011 Aston Martin Rapide,2011
21,Automatic transmission,Front-wheel drive,Gasoline,30,173,FALSE,2011 Chrysler 200 LX Sedan,Chrysler,2011 Chrysler 200 Sedan,2011
20,Automatic transmission,Front-wheel drive,Gasoline,31,173,FALSE,2011 Chrysler 200 Touring Sedan,Chrysler,2011 Chrysler 200 Sedan,2011
20,Automatic transmission,Front-wheel drive,Gasoline,31,173,FALSE,2011 Chrysler 200 Limited Sedan,Chrysler,2011 Chrysler 200 Sedan,2011
14,Automatic transmission,Front-wheel drive,E85,21,283,FALSE,2011 Chrysler 200 S Sedan,Chrysler,2011 Chrysler 200 Sedan,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,385,FALSE,2011 Jaguar XK Convertible,Jaguar,2011 Jaguar XK Convertible,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,22,510,FALSE,2011 Jaguar XKR Convertible,Jaguar,2011 Jaguar XK Convertible,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,24,385,FALSE,2011 Jaguar XK Coup,Jaguar,2011 Jaguar XK Coup,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,22,510,FALSE,2011 Jaguar XKR Coup,Jaguar,2011 Jaguar XK Coup,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,22,510,FALSE,2011 Jaguar XKR175 75th Anniversary Limited Ed. Coup,Jaguar,2011 Jaguar XK Coup,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,27,292,FALSE,2011 Chrysler 300,Chrysler,2011 Chrysler 300,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,27,292,FALSE,2011 Chrysler 300 Limited,Chrysler,2011 Chrysler 300,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,25,363,FALSE,2011 Chrysler 300C RWD,Chrysler,2011 Chrysler 300,2011
15,Automatic transmission,All-wheel drive,Gasoline,23,363,FALSE,2011 Chrysler 300C AWD,Chrysler,2011 Chrysler 300,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,385,FALSE,2010 Jaguar XK Convertible,Jaguar,2010 Jaguar XK Convertible,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,22,510,FALSE,2010 Jaguar XKR Convertible,Jaguar,2010 Jaguar XK Convertible,2010
20,Automatic transmission,All-wheel drive,Gasoline,26,170,FALSE,2010 Subaru Impreza Sedan 2.5i Premium AT,Subaru,2010 Subaru Impreza Sedan,2011
20,Manual transmission,All-wheel drive,Gasoline,27,170,FALSE,2010 Subaru Impreza Sedan 2.5i Premium,Subaru,2010 Subaru Impreza Sedan,2011
19,Automatic transmission,All-wheel drive,Gasoline,24,224,FALSE,2010 Subaru Impreza Sedan 2.5GT,Subaru,2010 Subaru Impreza Sedan,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,22,510,FALSE,2010 Jaguar XKR Coup,Jaguar,2010 Jaguar XK Coup,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,24,385,FALSE,2010 Jaguar XK Coup,Jaguar,2010 Jaguar XK Coup,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,23,385,FALSE,2011 Jaguar XF Premium,Jaguar,2011 Jaguar XF,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,23,385,FALSE,2011 Jaguar XF,Jaguar,2011 Jaguar XF,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,510,FALSE,2011 Jaguar XFR,Jaguar,2011 Jaguar XF,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,470,FALSE,2011 Jaguar XF Supercharged,Jaguar,2011 Jaguar XF,2011
23,Manual transmission,Front-wheel drive,Gasoline,29,158,FALSE,2011 Jeep Patriot Sport 4x2,Jeep,2011 Jeep Patriot,2011
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Sport 2.4L 4x2,Jeep,2011 Jeep Patriot,2011
22,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Sport 4x4,Jeep,2011 Jeep Patriot,2011
23,Manual transmission,Front-wheel drive,Gasoline,29,158,FALSE,2011 Jeep Patriot Latitude 4x2,Jeep,2011 Jeep Patriot,2011
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude 2.4L 4x2,Jeep,2011 Jeep Patriot,2011
22,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude 4x4,Jeep,2011 Jeep Patriot,2011
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude X 4x2,Jeep,2011 Jeep Patriot,2011
22,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude X 4x4,Jeep,2011 Jeep Patriot,2011
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude X 70th Anniversary 4x2,Jeep,2011 Jeep Patriot,2011
22,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2011 Jeep Patriot Latitude X 70th Anniversary 4x4,Jeep,2011 Jeep Patriot,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,26,178,FALSE,2010 Chrysler 300 Touring,Chrysler,2010 Chrysler 300,2010
17,Automatic transmission,All-wheel drive,Gasoline,23,250,FALSE,2010 Chrysler 300 Touring AWD,Chrysler Group LLC,2010 Chrysler 300,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,25,250,FALSE,2010 Chrysler 300 Touring Plus,Chrysler Group LLC,2010 Chrysler 300,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,25,250,FALSE,2010 Chrysler 300 Limited,Chrysler Group LLC,2010 Chrysler 300,2010
17,Automatic transmission,All-wheel drive,Gasoline,23,250,FALSE,2010 Chrysler 300 Limited AWD,Chrysler Group LLC,2010 Chrysler 300,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,25,360,FALSE,2010 Chrysler 300 C Hemi,Chrysler,2010 Chrysler 300,2010
16,Automatic transmission,All-wheel drive,Gasoline,23,360,FALSE,2010 Chrysler 300 C AWD,Chrysler,2010 Chrysler 300,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,25,250,FALSE,2010 Chrysler 300 S V6,Chrysler Group LLC,2010 Chrysler 300,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,25,360,FALSE,2010 Chrysler 300 S V8,Chrysler,2010 Chrysler 300,2010
13,Automatic transmission,Rear-wheel drive,Gasoline,19,425,FALSE,2010 Chrysler 300 SRT8,Chrysler Group LLC,2010 Chrysler 300,2010
17,Automatic transmission,Front-wheel drive,E85,25,283,FALSE,2011 Chrysler Town and Country Touring,Chrysler,2011 Chrysler Town and Country,2011
17,Automatic transmission,Front-wheel drive,E85,25,283,FALSE,2011 Chrysler Town and Country Touring-L,Chrysler,2011 Chrysler Town and Country,2011
17,Automatic transmission,Front-wheel drive,E85,25,283,FALSE,2011 Chrysler Town and Country Limited,Chrysler,2011 Chrysler Town and Country,2011
16,Automatic transmission,Front-wheel drive,Gasoline,23,197,FALSE,2010 Chrysler Town and Country LX,Chrysler,2010 Chrysler Town and Country,2010
17,Automatic transmission,Front-wheel drive,Gasoline,25,251,FALSE,2010 Chrysler Town and Country Limited,Chrysler,2010 Chrysler Town and Country,2010
16,Automatic transmission,Front-wheel drive,Gasoline,23,197,FALSE,2010 Chrysler Town and Country Touring,Chrysler,2010 Chrysler Town and Country,2010
16,Automatic transmission,Front-wheel drive,Gasoline,23,197,FALSE,2010 Chrysler Town and Country Touring Plus,Chrysler,2010 Chrysler Town and Country,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,25,300,FALSE,2010 Jaguar XF,Jaguar,2010 Jaguar XF,2010
16,Automatic transmission,Rear-wheel drive,Gasoline,23,385,FALSE,2010 Jaguar XF Premium,Jaguar,2010 Jaguar XF,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,470,FALSE,2010 Jaguar XF Supercharged,Jaguar,2010 Jaguar XF,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,510,FALSE,2010 Jaguar XFR,Jaguar,2010 Jaguar XF,2010
23,Manual transmission,Front-wheel drive,Gasoline,29,158,FALSE,2010 Jeep Patriot Sport,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Sport 2.4L,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Sport 4x4,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Front-wheel drive,Gasoline,29,158,FALSE,2010 Jeep Patriot Sport Fleet,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Sport Fleet 2.4L,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Sport Fleet 4x4,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Front-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Limited,Jeep,2010 Jeep Patriot,2010
23,Manual transmission,Four-wheel drive,Gasoline,28,172,FALSE,2010 Jeep Patriot Limited 4x4,Jeep,2010 Jeep Patriot,2010
21,Manual transmission,Rear-wheel drive,Gasoline,27,189,FALSE,2011 Lotus Elise R,Lotus,2011 Lotus Elise,2011
20,Manual transmission,Rear-wheel drive,Gasoline,26,217,FALSE,2011 Lotus Elise SC,Lotus,2011 Lotus Elise,2011
20,Manual transmission,Rear-wheel drive,Gasoline,26,218,FALSE,2010 Lotus Elise SC,Lotus,2010 Lotus Elise,2010
21,Manual transmission,Rear-wheel drive,Gasoline,27,189,FALSE,2009 Lotus Elise,Lotus,2009 Lotus Elise,2009
20,Manual transmission,Rear-wheel drive,Gasoline,26,218,FALSE,2009 Lotus Elise SC,Lotus,2009 Lotus Elise,2009
